Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status,IMU_AngVelX,IMU_AngVelY,IMU_AngVelZ,IMU_LinearAccX,IMU_LinearAccY,IMU_LinearAccZ
rospy.Time[1638475960919679312], None, None, None, None, None, None, None,0.068842714,0.032091091,-0.160055982,-5.444414575,0.359130249,7.556100439
rospy.Time[1638475960926841509], None, None, None, None, None, None, None,0.035686359,0.031691617,-0.177899161,-6.356605408,-0.237025964,6.739677673
rospy.Time[1638475960936763977], None, None, None, None, None, None, None,0.032091091,-0.002663161,-0.176833896,-6.56250675,-1.575384692,7.026981873
rospy.Time[1638475960969116637], None, None, None, None, None, None, None,0.05752428,-0.032890039,-0.161653878,-5.760449194,-1.93212074,7.223306409
rospy.Time[1638475960970276434], None, None, None, None, None, None, None,0.072304824,-0.001864213,-0.154063869,-5.42286676,-1.21146604,7.544129431
rospy.Time[1638475960970291205], None, None, None, None, None, None, None,0.064182182,0.020106866,-0.164716513,-5.817910034,-0.775721338,7.429207751
rospy.Time[1638475960976318980], None, None, None, None, None, None, None,0.041678471,0.014647386,-0.179230741,-6.220135913,-1.520318054,7.046135486
rospy.Time[1638475960986050247], None, None, None, None, None, None, None,0.060720073,-0.009054748,-0.169909678,-6.28717356,-2.470816113,7.292738257
rospy.Time[1638475961015620405], None, None, None, None, None, None, None,0.098670118,-0.022503711,-0.147405966,-5.521029028,-2.123656873,7.098807922
rospy.Time[1638475961016852106], None, None, None, None, None, None, None,0.105194863,-0.005992112,-0.141813328,-5.219359619,-0.679953271,7.742848169
rospy.Time[1638475961019205992], None, None, None, None, None, None, None,0.078829568,0.00545948,-0.169643361,-4.996698865,0.191536133,7.654262708
rospy.Time[1638475961028009948], None, None, None, None, None, None, None,0.039547942,0.018775286,-0.195342866,-5.525817432,-0.49081134,7.206546997
rospy.Time[1638475961060795743], None, None, None, None, None, None, None,0.041811629,0.027963191,-0.192013915,-6.416460449,-1.795651245,7.007828259
rospy.Time[1638475961061792116], None, None, None, None, None, None, None,0.062717444,0.001731055,-0.179497057,-6.330269189,-2.226607544,6.469132886
rospy.Time[1638475961061841888], None, None, None, None, None, None, None,0.095607483,-0.014247912,-0.16498283,-5.815515833,-1.577778894,7.144297754
rospy.Time[1638475961066302709], None, None, None, None, None, None, None,0.084821681,-0.006924219,-0.1711081,-5.106832141,-0.689530078,7.388506323
rospy.Time[1638475961077646180],-65.07684475,44.95492311,8.259,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475961077658553], None, None, None, None, None, None, None,0.063116918,0.012650015,-0.189350754,-5.307945081,-1.043871924,7.797914807
rospy.Time[1638475961086067059], None, None, None, None, None, None, None,0.058456386,0.017177389,-0.195342866,-5.504269617,-1.905784521,7.450755566
rospy.Time[1638475961127621480], None, None, None, None, None, None, None,0.074701669,0.008255799,-0.194543918,-5.944802722,-2.40856687,7.29752666
rospy.Time[1638475961127668996], None, None, None, None, None, None, None,0.099868541,0.003195793,-0.178831267,-5.60961449,-1.776497632,7.316680273
rospy.Time[1638475961132006257], None, None, None, None, None, None, None,0.105860653,-0.004261058,-0.179363899,-5.190629199,-0.79248075,7.572859851
rospy.Time[1638475961132693618], None, None, None, None, None, None, None,0.084422207,0.026365295,-0.192546547,-5.035006091,-0.679953271,7.443572961
rospy.Time[1638475961136266100], None, None, None, None, None, None, None,0.066845343,0.039281626,-0.209058146,-5.664681128,-1.199495032,6.959944226
rospy.Time[1638475961178652031], None, None, None, None, None, None, None,0.072304824,0.02330266,-0.20466393,-6.15788667,-1.546654272,6.256048938
rospy.Time[1638475961178680371], None, None, None, None, None, None, None,0.074568511,0.001731055,-0.200802346,-5.817910034,-1.436520996,6.754042883
rospy.Time[1638475961180045791], None, None, None, None, None, None, None,0.080560623,0.01091896,-0.200269714,-5.025429285,-1.118092175,7.005434058
rospy.Time[1638475961180077365], None, None, None, None, None, None, None,0.064448498,0.021305289,-0.216914471,-5.461173987,-1.189918225,7.036558679
rospy.Time[1638475961186175255], None, None, None, None, None, None, None,0.05952165,0.025166872,-0.222507109,-6.205770703,-1.776497632,6.675034229
rospy.Time[1638475961227011005], None, None, None, None, None, None, None,0.071905349,0.006657903,-0.211321832,-6.030993982,-2.36547124,6.588842969
rospy.Time[1638475961229235617], None, None, None, None, None, None, None,0.082424836,-0.009321064,-0.202133927,-5.288791467,-2.193088721,7.42681355
rospy.Time[1638475961229247622], None, None, None, None, None, None, None,0.091879058,0.014114754,-0.207193933,-4.805162732,-1.620874524,7.651868506
rospy.Time[1638475961229253770], None, None, None, None, None, None, None,0.08215852,0.036352149,-0.219977106,-5.415684155,-1.668758557,7.247248425
rospy.Time[1638475961237802398], None, None, None, None, None, None, None,0.076033249,0.028628982,-0.222640267,-6.318298181,-2.154781494,6.943184814
rospy.Time[1638475961266119138],-65.07685527,44.95492,8.262,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475961286370925], None, None, None, None, None, None, None,0.086419577,0.009454222,-0.210656042,-5.875370874,-2.245761157,6.780379102
rospy.Time[1638475961289883753], None, None, None, None, None, None, None,0.098936434,-0.002263687,-0.209723936,-5.492298608,-2.35110603,7.393294727
rospy.Time[1638475961289914192], None, None, None, None, None, None, None,0.109722237,0.022237395,-0.206794459,-5.202600208,-1.850717883,6.993463049
rospy.Time[1638475961289928936], None, None, None, None, None, None, None,0.107991182,0.037151097,-0.212786571,-6.155492468,-1.546654272,7.113173132
rospy.Time[1638475961289936566], None, None, None, None, None, None, None,0.098803276,0.010386328,-0.218112893,-6.289567761,-1.83156427,6.61996759
rospy.Time[1638475961333198693], None, None, None, None, None, None, None,0.097338538,0.001331581,-0.215050258,-6.021417175,-2.3080104,7.094019519
rospy.Time[1638475961333387808], None, None, None, None, None, None, None,0.109455921,0.007057377,-0.204930246,-5.243301636,-2.195482922,7.331045483
rospy.Time[1638475961333396164], None, None, None, None, None, None, None,0.111852766,0.025832663,-0.211987623,-5.3366755,-1.956062756,7.501033801
rospy.Time[1638475961333401952], None, None, None, None, None, None, None,0.102931176,0.017310547,-0.217580261,-5.856217261,-2.049436621,7.120355737
rospy.Time[1638475961375591924], None, None, None, None, None, None, None,0.110787501,0.017976337,-0.213186045,-6.074089612,-2.236184351,6.897694983
rospy.Time[1638475961377276864], None, None, None, None, None, None, None,0.127032784,0.002530003,-0.203731823,-5.829881042,-2.288856787,7.3549875
rospy.Time[1638475961377508469], None, None, None, None, None, None, None,0.131826474,0.015446334,-0.201334978,-4.953603235,-1.505952844,7.29752666
rospy.Time[1638475961377523840], None, None, None, None, None, None, None,0.121040672,0.035020568,-0.215183416,-5.442020374,-1.170764612,7.474697583
rospy.Time[1638475961377592818], None, None, None, None, None, None, None,0.107724866,0.035020568,-0.227167641,-5.801150623,-1.429338391,6.794744312
rospy.Time[1638475961421128314], None, None, None, None, None, None, None,0.108923289,0.027430559,-0.218512367,-6.387730029,-2.006340991,6.799532715
rospy.Time[1638475961421222396], None, None, None, None, None, None, None,0.119842249,-0.008655274,-0.216514997,-5.951985327,-1.987187378,6.890512378
rospy.Time[1638475961422333133], None, None, None, None, None, None, None,0.123970149,0.001464739,-0.213452361,-5.214571216,-1.599326709,7.620743884
rospy.Time[1638475961422432501], None, None, None, None, None, None, None,0.115448033,0.030226878,-0.231295541,-4.958391638,-1.34075293,7.407659937
rospy.Time[1638475961427134288], None, None, None, None, None, None, None,0.105328021,0.049135322,-0.237154495,-5.940014319,-1.812410657,7.388506323
rospy.Time[1638475961463099191], None, None, None, None, None, None, None,0.119442775,0.027963191,-0.231561857,-6.21534751,-2.185906116,6.548141541
rospy.Time[1638475961463819329], None, None, None, None, None, None, None,0.125701203,-0.008255799,-0.22517027,-6.24407793,-2.030283008,7.2113354
rospy.Time[1638475961463848130],-65.07686607,44.95491745,8.258,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475961474519138], None, None, None, None, None, None, None,0.138084903,-0.00066579,-0.216514997,-4.912901807,-1.273715283,7.345410693
rospy.Time[1638475961480459002], None, None, None, None, None, None, None,0.117578562,0.034754252,-0.239418182,-5.166687183,-1.070208142,7.627926489
rospy.Time[1638475961480498578], None, None, None, None, None, None, None,0.105061705,0.055660067,-0.253133462,-5.791573816,-1.656787549,6.856993555
rospy.Time[1638475961486121930], None, None, None, None, None, None, None,0.101466438,0.032756881,-0.244611346,-6.131550452,-2.243366956,6.940790613
rospy.Time[1638475961520596869], None, None, None, None, None, None, None,0.126233836,0.013582122,-0.236089231,-5.676652136,-2.262520569,7.038952881
rospy.Time[1638475961520618454], None, None, None, None, None, None, None,0.139682799,0.02530003,-0.237154495,-5.286397266,-1.886630908,6.897694983
rospy.Time[1638475961522273992], None, None, None, None, None, None, None,0.131693316,0.032756881,-0.239950814,-5.784391211,-1.285686292,7.050923889
rospy.Time[1638475961529184089], None, None, None, None, None, None, None,0.117445404,0.023169501,-0.254864516,-5.753266589,-1.766920825,6.675034229
rospy.Time[1638475961539521117], None, None, None, None, None, None, None,0.129030155,0.017843179,-0.247141349,-6.148309863,-2.547430566,7.077260107
rospy.Time[1638475961576434030], None, None, None, None, None, None, None,0.147405966,0.012650015,-0.233292911,-5.659892725,-2.106897461,6.947973218
rospy.Time[1638475961576491177], None, None, None, None, None, None, None,0.14234596,0.010120012,-0.238752392,-5.640739111,-1.422155786,7.424419348
rospy.Time[1638475961579878266], None, None, None, None, None, None, None,0.131959632,0.027430559,-0.2545982,-5.142745166,-1.374271753,7.237671619
rospy.Time[1638475961580587376], None, None, None, None, None, None, None,0.115980665,0.040879523,-0.265117687,-5.710170959,-2.202665527,7.422025146
rospy.Time[1638475961626682169], None, None, None, None, None, None, None,0.132492264,0.043675842,-0.250470301,-5.884947681,-2.248155359,6.933608008
rospy.Time[1638475961627647245], None, None, None, None, None, None, None,0.142479118,0.029960562,-0.252867146,-6.251260535,-2.205059729,6.919242798
rospy.Time[1638475961628102108], None, None, None, None, None, None, None,0.146207544,0.011851067,-0.245543453,-5.777208606,-1.963245361,7.022193469
rospy.Time[1638475961628694245], None, None, None, None, None, None, None,0.140881222,0.026365295,-0.252201355,-5.434837769,-1.661575952,7.347804895
rospy.Time[1638475961629745497], None, None, None, None, None, None, None,0.143544383,0.045939529,-0.255530307,-5.774814404,-1.80283385,6.938396411
rospy.Time[1638475961665015387],-65.07687707,44.95491536,8.249,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475961674184649], None, None, None, None, None, None, None,0.149137021,0.040746365,-0.255130832,-6.622361792,-1.86029469,6.715735657
rospy.Time[1638475961675680274], None, None, None, None, None, None, None,0.146207544,0.00545948,-0.250337142,-6.323086584,-1.75973822,6.624755994
rospy.Time[1638475961678011658], None, None, None, None, None, None, None,0.145408596,0.01571265,-0.254731358,-5.331887097,-1.577778894,7.115567334
rospy.Time[1638475961678066657], None, None, None, None, None, None, None,0.144609647,0.030493194,-0.262321367,-5.161898779,-1.544260071,7.335833887
rospy.Time[1638475961678884783], None, None, None, None, None, None, None,0.134889109,0.039547942,-0.274571908,-5.793968018,-1.790862842,6.727706665
rospy.Time[1638475961686178793], None, None, None, None, None, None, None,0.139815957,0.01984055,-0.26964506,-6.758831287,-2.094926453,6.868964563
rospy.Time[1638475961720102197], None, None, None, None, None, None, None,0.140215431,-0.0041279,-0.273240328,-5.997475159,-1.996764185,6.392518433
rospy.Time[1638475961726183216], None, None, None, None, None, None, None,0.150202285,0.003062635,-0.268712954,-5.868188269,-2.051830823,7.589619263
rospy.Time[1638475961726286621], None, None, None, None, None, None, None,0.148471231,0.021704763,-0.269112428,-4.977545251,-1.613691919,7.184999182
rospy.Time[1638475961726930372], None, None, None, None, None, None, None,0.143144909,0.043542684,-0.275903489,-5.97113894,-1.987187378,7.31189187
rospy.Time[1638475961736129632], None, None, None, None, None, None, None,0.140748064,0.019973708,-0.278300334,-6.294356165,-2.372653845,6.780379102
rospy.Time[1638475961776342172], None, None, None, None, None, None, None,0.146074386,0.009986854,-0.26964506,-6.011840369,-2.516305945,7.134720947
rospy.Time[1638475961777019708], None, None, None, None, None, None, None,0.151400708,0.014647386,-0.261389261,-5.463568188,-2.267308972,7.534552625
rospy.Time[1638475961778629542], None, None, None, None, None, None, None,0.159656507,0.038216362,-0.262720842,-5.327098694,-2.111685864,7.343016492
rospy.Time[1638475961778845050], None, None, None, None, None, None, None,0.153664395,0.037284255,-0.265517161,-5.973533142,-1.90339032,7.400477332
rospy.Time[1638475961786049303], None, None, None, None, None, None, None,0.159656507,0.024501082,-0.263919264,-5.963956335,-1.766920825,7.122749939
rospy.Time[1638475961821494541], None, None, None, None, None, None, None,0.155928082,0.008522115,-0.267914006,-5.729324573,-1.783680237,7.462726575
rospy.Time[1638475961822818114], None, None, None, None, None, None, None,0.155528608,0.033156356,-0.269112428,-4.939238025,-1.371877551,7.417236743
rospy.Time[1638475961822869646], None, None, None, None, None, None, None,0.149802811,0.049135322,-0.277501386,-5.444414575,-1.374271753,7.489062793
rospy.Time[1638475961828246157], None, None, None, None, None, None, None,0.134755951,0.055660067,-0.285890343,-5.980715747,-1.587355701,6.854599353
rospy.Time[1638475961835939159], None, None, None, None, None, None, None,0.144742805,0.035819517,-0.279631914,-6.509834314,-2.011129395,6.761225488
rospy.Time[1638475961860332869],-65.07688817,44.95491393,8.264,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475961869605996], None, None, None, None, None, None, None,0.151001234,0.021571605,-0.274971383,-5.935225916,-1.996764185,6.569689355
rospy.Time[1638475961869619662], None, None, None, None, None, None, None,0.150868076,0.017310547,-0.277634544,-5.45159718,-1.819593262,7.2113354
rospy.Time[1638475961869960447], None, None, None, None, None, None, None,0.14713965,0.043675842,-0.283227182,-5.255272644,-1.7310078,6.947973218
rospy.Time[1638475961882925315], None, None, None, None, None, None, None,0.139150167,0.047404267,-0.291882455,-5.978321545,-2.147598889,6.856993555
rospy.Time[1638475961886271814], None, None, None, None, None, None, None,0.143677541,0.041012681,-0.29228193,-6.14352146,-2.133233679,6.347028601
rospy.Time[1638475961920760138], None, None, None, None, None, None, None,0.150069127,0.027031085,-0.28748824,-6.363788013,-2.188300317,6.411672046
rospy.Time[1638475961926182068], None, None, None, None, None, None, None,0.156860188,0.009187906,-0.277634544,-5.892130286,-1.884236707,6.84981095
rospy.Time[1638475961926212642], None, None, None, None, None, None, None,0.154995975,0.016511599,-0.279898231,-5.305550879,-1.728613599,6.90727179
rospy.Time[1638475961926859123], None, None, None, None, None, None, None,0.158458085,0.034621094,-0.289751927,-5.671863733,-1.68791217,6.940790613
rospy.Time[1638475961937100471], None, None, None, None, None, None, None,0.160322298,0.041944787,-0.282960866,-6.112396838,-1.517923853,6.351817004
rospy.Time[1638475961983507886], None, None, None, None, None, None, None,0.160588614,0.021837921,-0.285624027,-6.2009823,-1.434126794,6.488286499
rospy.Time[1638475961984307297], None, None, None, None, None, None, None,0.144077015,0.001464739,-0.298939832,-5.439626172,-1.364694946,6.818686328
rospy.Time[1638475961985588958], None, None, None, None, None, None, None,0.142079644,0.035153726,-0.304931945,-5.406107349,-1.584961499,7.113173132
rospy.Time[1638475961985604782], None, None, None, None, None, None, None,0.140215431,0.051132693,-0.305331419,-5.889736084,-2.059013428,6.696582043
rospy.Time[1638475962026249259], None, None, None, None, None, None, None,0.143278067,0.021172131,-0.311057215,-6.517016919,-2.348711829,6.818686328
rospy.Time[1638475962026263802], None, None, None, None, None, None, None,0.16018914,-0.007856325,-0.290417717,-5.731718774,-1.98958158,6.615179187
rospy.Time[1638475962026277721], None, None, None, None, None, None, None,0.158724401,-0.004926848,-0.293480352,-5.190629199,-1.529894861,7.637503296
rospy.Time[1638475962026315899], None, None, None, None, None, None, None,0.146607018,0.033822146,-0.309725635,-4.898536597,-1.422155786,7.323862878
rospy.Time[1638475962030052498], None, None, None, None, None, None, None,0.129695945,0.057657438,-0.319179857,-5.896918689,-2.157175696,7.089231116
rospy.Time[1638475962064389313],-65.07689932,44.95491311,8.282,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475962066244362], None, None, None, None, None, None, None,0.126233836,0.049534796,-0.32170986,-6.18661709,-2.331952417,6.536170532
rospy.Time[1638475962066835805], None, None, None, None, None, None, None,0.147938599,0.034354778,-0.313054586,-6.404489441,-2.597708801,6.768408093
rospy.Time[1638475962073956635], None, None, None, None, None, None, None,0.165914936,0.007323693,-0.296409829,-5.640739111,-2.154781494,7.041347083
rospy.Time[1638475962074020799], None, None, None, None, None, None, None,0.168578097,0.026897927,-0.299472465,-5.279214661,-1.905784521,7.323862878
rospy.Time[1638475962086356405], None, None, None, None, None, None, None,0.152465972,0.032091091,-0.311589848,-5.525817432,-1.922543933,7.232883215
rospy.Time[1638475962119967463], None, None, None, None, None, None, None,0.156327556,0.04860269,-0.306929316,-6.153098267,-2.315193005,6.945579016
rospy.Time[1638475962123170143], None, None, None, None, None, None, None,0.156327556,0.016378441,-0.302934574,-6.040570789,-2.576160986,6.885723975
rospy.Time[1638475962128710243], None, None, None, None, None, None, None,0.174303893,0.01438107,-0.297608252,-5.554547852,-2.281674182,7.350199097
rospy.Time[1638475962129523176], None, None, None, None, None, None, None,0.172705997,0.039414784,-0.296276671,-5.331887097,-1.893813513,7.422025146
rospy.Time[1638475962129664613], None, None, None, None, None, None, None,0.163651249,0.060320599,-0.303733522,-5.750872388,-2.147598889,7.275978845
rospy.Time[1638475962164847982], None, None, None, None, None, None, None,0.164317039,0.040080574,-0.291216665,-6.327874988,-2.521094348,7.072471704
rospy.Time[1638475962164883040], None, None, None, None, None, None, None,0.18069548,0.033289514,-0.285757185,-5.877765076,-2.391807458,7.041347083
rospy.Time[1638475962174431709], None, None, None, None, None, None, None,0.180296006,0.025433188,-0.288952978,-5.420472559,-2.130839478,7.323862878
rospy.Time[1638475962175404241], None, None, None, None, None, None, None,0.17044231,0.051665325,-0.288553504,-5.535394238,-1.867477295,7.261613635
rospy.Time[1638475962175900293], None, None, None, None, None, None, None,0.168444939,0.065380605,-0.294412459,-6.033388184,-2.073378638,6.768408093
rospy.Time[1638475962225672417], None, None, None, None, None, None, None,0.168311781,0.046738477,-0.289751927,-6.330269189,-2.343923425,6.70615885
rospy.Time[1638475962225703167], None, None, None, None, None, None, None,0.180828638,0.023036343,-0.278832966,-6.246472131,-2.126051074,6.670245825
rospy.Time[1638475962228871934], None, None, None, None, None, None, None,0.189483912,0.019441076,-0.273906118,-5.774814404,-1.458068811,6.797138513
rospy.Time[1638475962228937145], None, None, None, None, None, None, None,0.178564951,0.038748994,-0.28402613,-5.626373901,-1.005564697,6.825868933
rospy.Time[1638475962228947118], None, None, None, None, None, None, None,0.160455456,0.049135322,-0.298140884,-6.076483813,-1.156399402,6.655880615
rospy.Time[1638475962261679091],-65.07691039,44.9549129,8.294,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475962283729398], None, None, None, None, None, None, None,0.157259662,0.029294772,-0.305065103,-6.528987927,-1.980004773,6.754042883
rospy.Time[1638475962283859169], None, None, None, None, None, None, None,0.178564951,0.012117383,-0.29228193,-6.198588098,-2.202665527,6.624755994
rospy.Time[1638475962286167422], None, None, None, None, None, None, None,0.181893902,0.015446334,-0.28748824,-5.825092639,-1.640028137,7.381323718
rospy.Time[1638475962286227730], None, None, None, None, None, None, None,0.169776519,0.035553201,-0.297208778,-5.3366755,-1.237802258,7.175422375
rospy.Time[1638475962286274758], None, None, None, None, None, None, None,0.158324927,0.054195328,-0.305997209,-5.954379529,-1.766920825,7.163451367
rospy.Time[1638475962320142096], None, None, None, None, None, None, None,0.170309152,0.038216362,-0.29907299,-6.375759021,-2.418143677,6.811503723
rospy.Time[1638475962320367091], None, None, None, None, None, None, None,0.182559693,0.012916331,-0.286556133,-6.198588098,-2.087743848,6.871358765
rospy.Time[1638475962322289026], None, None, None, None, None, None, None,0.193744969,0.016911073,-0.283493498,-5.63834491,-1.249773267,7.089231116
rospy.Time[1638475962322308405], None, None, None, None, None, None, None,0.169110729,0.041278997,-0.295344565,-5.374982727,-1.048660327,7.266402039
rospy.Time[1638475962329170115], None, None, None, None, None, None, None,0.15193334,0.041412155,-0.30732879,-5.748478186,-1.594538306,7.115567334
rospy.Time[1638475962365508321], None, None, None, None, None, None, None,0.165781778,0.040613207,-0.301336677,-6.236895325,-2.161964099,6.758831287
rospy.Time[1638475962365543990], None, None, None, None, None, None, None,0.193878127,0.013981596,-0.288287188,-6.212953308,-2.138022083,6.76361969
rospy.Time[1638475962367278762], None, None, None, None, None, None, None,0.182426535,0.005592638,-0.289618769,-5.4803276,-1.541865869,7.400477332
rospy.Time[1638475962368998835], None, None, None, None, None, None, None,0.173504945,0.036218991,-0.2984072,-4.936843823,-1.247379065,7.316680273
rospy.Time[1638475962379607502], None, None, None, None, None, None, None,0.156194398,0.056592173,-0.309193003,-5.772420203,-1.912967126,7.316680273
rospy.Time[1638475962415920184], None, None, None, None, None, None, None,0.167379675,0.038882152,-0.299605623,-6.423643054,-2.384624854,6.866570361
rospy.Time[1638475962416699474], None, None, None, None, None, None, None,0.179230741,0.013049489,-0.296010355,-6.038176587,-2.030283008,6.813897925
rospy.Time[1638475962423923568], None, None, None, None, None, None, None,0.196141814,0.021172131,-0.294012984,-5.511452222,-1.790862842,7.144297754
rospy.Time[1638475962425756763], None, None, None, None, None, None, None,0.184423905,0.024234766,-0.296010355,-5.133168359,-1.163582007,7.321468677
rospy.Time[1638475962427534964], None, None, None, None, None, None, None,0.172705997,0.048070058,-0.300138255,-5.542576843,-0.928950244,7.180210779
rospy.Time[1638475962436832333], None, None, None, None, None, None, None,0.162852301,0.043276368,-0.304665629,-6.270414148,-1.209071838,6.761225488
rospy.Time[1638475962471204071],-65.07692132,44.95491334,8.303,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475962473887938], None, None, None, None, None, None, None,0.166048094,0.01850897,-0.296143513,-6.083666418,-1.508347046,6.703764648
rospy.Time[1638475962475968486], None, None, None, None, None, None, None,0.168045465,0.023169501,-0.294012984,-5.446808777,-1.472434021,7.264007837
rospy.Time[1638475962476000590], None, None, None, None, None, None, None,0.163917565,0.051399009,-0.3025351,-5.202600208,-1.359906543,6.962338428
rospy.Time[1638475962476082815], None, None, None, None, None, None, None,0.165781778,0.059388492,-0.308260896,-6.124367847,-1.592144104,6.900089185
rospy.Time[1638475962523813707], None, None, None, None, None, None, None,0.164583355,0.02942793,-0.303467206,-6.464344482,-1.735796204,6.335057593
rospy.Time[1638475962523894757], None, None, None, None, None, None, None,0.173638103,0.010785802,-0.291616139,-6.090849023,-1.709459985,6.797138513
rospy.Time[1638475962524014095], None, None, None, None, None, None, None,0.164583355,0.013448964,-0.299472465,-5.173869788,-1.345541333,7.314286072
rospy.Time[1638475962524903595], None, None, None, None, None, None, None,0.152465972,0.05339638,-0.311723006,-5.085284326,-1.228225452,7.34062229
rospy.Time[1638475962527003905], None, None, None, None, None, None, None,0.150468602,0.067377976,-0.315185115,-6.066907007,-1.678335364,6.761225488
rospy.Time[1638475962571573260], None, None, None, None, None, None, None,0.154995975,0.044075316,-0.309858793,-6.684611035,-2.145204687,6.639121204
rospy.Time[1638475962571875439], None, None, None, None, None, None, None,0.1669802,0.014913702,-0.300670887,-6.145915662,-2.190694519,6.856993555
rospy.Time[1638475962571893566], None, None, None, None, None, None, None,0.165515462,0.016245283,-0.298673516,-5.372588525,-1.8746599,7.278373047
rospy.Time[1638475962572357857], None, None, None, None, None, None, None,0.162319668,0.052597432,-0.307861422,-5.286397266,-1.654393347,7.24006582
rospy.Time[1638475962576196715], None, None, None, None, None, None, None,0.15259913,0.060320599,-0.312255638,-6.112396838,-1.982398975,6.852205151
rospy.Time[1638475962617661981], None, None, None, None, None, None, None,0.163118617,0.039148468,-0.307728264,-6.303932971,-2.205059729,6.67742843
rospy.Time[1638475962617707857], None, None, None, None, None, None, None,0.162585985,0.01571265,-0.305597735,-5.925649109,-2.049436621,6.801926917
rospy.Time[1638475962617722505], None, None, None, None, None, None, None,0.166713884,0.014647386,-0.310524583,-5.521029028,-2.008735193,7.249642627
rospy.Time[1638475962617737294], None, None, None, None, None, None, None,0.166181252,0.043675842,-0.308793528,-5.432443567,-1.74537301,7.105990527
rospy.Time[1638475962638014136], None, None, None, None, None, None, None,0.162985459,0.04993427,-0.309725635,-6.165069275,-2.121262671,6.957550024
rospy.Time[1638475962665842638],-65.07693201,44.95491434,8.326,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475962668681389], None, None, None, None, None, None, None,0.162585985,0.04447479,-0.305997209,-6.105214233,-2.255337964,6.598419775
rospy.Time[1638475962668790678], None, None, None, None, None, None, None,0.178032319,0.022370553,-0.300404571,-6.066907007,-2.224213342,7.072471704
rospy.Time[1638475962672230418], None, None, None, None, None, None, None,0.174303893,0.019973708,-0.302268784,-5.200206006,-1.661575952,6.991068848
rospy.Time[1638475962672356245], None, None, None, None, None, None, None,0.165382304,0.04926848,-0.309725635,-5.559336255,-1.549048474,7.292738257
rospy.Time[1638475962675937379], None, None, None, None, None, None, None,0.158058611,0.052464273,-0.320378279,-6.102820032,-1.908178723,6.655880615
rospy.Time[1638475962724304455], None, None, None, None, None, None, None,0.155262292,0.041811629,-0.316783012,-6.327874988,-2.229001746,6.617573389
rospy.Time[1638475962724326454], None, None, None, None, None, None, None,0.163917565,0.020639498,-0.316383538,-6.030993982,-2.430114685,6.847416748
rospy.Time[1638475962733770059], None, None, None, None, None, None, None,0.170841784,0.017576863,-0.31278827,-5.42286676,-2.104503259,7.089231116
rospy.Time[1638475962733869813], None, None, None, None, None, None, None,0.173238629,0.050733219,-0.317715118,-5.485116003,-2.023100403,7.237671619
rospy.Time[1638475962733878967], None, None, None, None, None, None, None,0.168045465,0.050866377,-0.32370723,-5.947196924,-2.372653845,6.947973218
rospy.Time[1638475962772596594], None, None, None, None, None, None, None,0.161387562,0.047271109,-0.327302498,-5.942408521,-2.576160986,7.000645654
rospy.Time[1638475962772635542], None, None, None, None, None, None, None,0.168444939,0.048869006,-0.322109334,-5.781997009,-2.545036365,6.86417616
rospy.Time[1638475962772721137], None, None, None, None, None, None, None,0.172439681,0.05406217,-0.323574072,-5.884947681,-2.42293208,6.974309436
rospy.Time[1638475962780212620], None, None, None, None, None, None, None,0.184024431,0.052996906,-0.32237565,-5.944802722,-2.260126367,7.144297754
rospy.Time[1638475962781687101], None, None, None, None, None, None, None,0.185222854,0.059787966,-0.320245121,-5.789179614,-2.248155359,6.744466077
rospy.Time[1638475962786290123], None, None, None, None, None, None, None,0.189217595,0.051399009,-0.319579331,-6.222530115,-2.296039392,6.770802295
rospy.Time[1638475962833410671], None, None, None, None, None, None, None,0.188551805,0.02050634,-0.321576702,-6.038176587,-2.061407629,6.495469104
rospy.Time[1638475962837132432], None, None, None, None, None, None, None,0.187220225,0.032091091,-0.325970917,-5.554547852,-1.91775553,7.156268762
rospy.Time[1638475962837159463], None, None, None, None, None, None, None,0.179497057,0.041678471,-0.331430398,-5.197811804,-1.733402002,7.165845569
rospy.Time[1638475962837248392], None, None, None, None, None, None, None,0.174437051,0.074035878,-0.336224088,-5.963956335,-2.149993091,6.928819604
rospy.Time[1638475962857862949],-65.07694241,44.95491589,8.333,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475962887531030], None, None, None, None, None, None, None,0.166447568,0.062850602,-0.344746203,-6.217741711,-2.284068384,6.466738684
rospy.Time[1638475962887542446], None, None, None, None, None, None, None,0.172572839,0.034754252,-0.346477258,-6.227318518,-2.463633508,6.708553052
rospy.Time[1638475962937159055], None, None, None, None, None, None, None,0.179097583,0.03422162,-0.339153565,-5.612008691,-2.511517542,6.859387756
